296.943267638011,301.484684439548,298.772754344068,294.769904125606,296.537780140978,302.444559381722,296.827898740691,290.464676847978,305.908725228543,293.545216649411,306.815722813882,292.003227759876,299.308176431403,298.16621573946,304.832048242116,297.724749426736,299.37627975015,300.373098732144,297.243879296235,300.905333158823,292.146265472314,295.297931932994,304.873320895848,298.802368385265,287.741822055512,294.173659020932,290.60898543057,301.612111064294,295.450616031111,289.588750754335
297.148662921236,300.823533973571,298.239821955814,294.756987702361,296.971260560055,302.447097968976,296.211172586454,291.177690843017,306.544687416292,292.992977140289,306.900290709875,291.626280107605,298.974436028385,298.16309034925,304.949918644963,298.066920956781,299.14436048932,299.952607238063,297.013404619793,300.229313626722,292.741653580833,295.240573913369,305.075405984608,298.168609980571,287.666886123102,294.286403655708,290.571278846976,301.61256020386,295.765855229892,289.164868038867
296.796050264688,301.374226154838,298.72307127192,295.259325886818,296.971910668512,302.940463469838,296.064078190532,290.671406846527,306.562334230046,292.970069851239,307.056641676675,291.107075638883,298.806713473845,297.997617109597,304.891419491537,297.941580276451,299.355103833152,299.7585719829,296.87870332304,300.847673075949,292.163982580876,295.355748242423,305.0574539307,297.688544826643,288.407627390187,293.921650928195,291.070666700245,301.660059885796,295.655896202327,289.071942966715
297.129938580724,300.972379818983,298.523067611764,294.898585013948,296.644629583119,302.125104988555,296.567302824375,291.009708752889,305.953278324911,293.407002932538,306.763482500237,291.542726305864,298.853483560644,297.594840930718,304.5769350252,298.782927448506,299.488650874722,300.089950718841,296.97927590409,301.129691271694,292.127168547719,294.846009038969,305.127782885263,297.758449306552,288.757062641629,293.59399216032,291.846838369455,300.916783354895,295.294155881384,289.427977568502
297.265546195346,301.498374066357,298.103904450262,294.70265958941,295.788804280342,301.920140440472,296.378094262458,291.518486791362,305.464647438519,294.10406783595,306.416924085813,291.327366975589,299.587222632005,297.547660083291,304.84394035455,298.994058905897,298.969203536479,299.941319108814,296.729492774581,301.136082997561,292.127495619094,295.46698006329,305.004519163141,297.798209416097,288.805009271137,294.14049336725,291.948135407068,300.903637406995,294.854217271623,289.076765478924
297.006071442847,300.923565964783,297.941728119668,294.780938307199,295.933297669066,301.658507428823,296.815802076106,291.29167200125,305.020786167164,294.033618673135,306.448481391728,291.573578177688,298.675414812421,296.808249549176,305.062872787103,298.312826837318,298.465903558803,299.725384345532,296.279933115846,301.330187665588,292.102547032029,295.404317089891,304.661134952319,297.772412527481,288.435019985845,294.105599279781,291.890032348157,300.897280753345,295.640372455657,289.364037712234
296.896639574264,300.827918287363,298.115652306606,295.197445404475,295.284189475605,302.196355172854,296.818705841358,291.688584684567,305.746825973255,294.600509390801,306.648909678905,291.472910997867,298.013228865939,297.229471818845,305.221462987489,298.586983112467,298.874906292538,299.501694930688,296.557979922472,301.349177882393,292.224946261208,295.432573490559,304.413358321302,297.499149206228,288.289884283862,294.089044465659,291.929260213767,300.178914907801,295.656786145214,289.373261612268
297.319177148326,300.903675656434,298.337318939053,294.404502821122,295.091112603899,302.023978854635,296.264688981656,291.453557914303,305.94907307402,294.842316285951,305.971940795285,291.422392239757,297.632298644326,296.632784330485,304.547707977701,298.732044727098,299.219436244856,299.738162388545,296.22969793668,301.353032575433,292.19625073161,295.686097919417,304.550700407593,297.019902028828,288.873033467559,294.476184604909,291.240236161828,300.656979106791,295.350032584385,289.465178341266
297.637696553859,301.6445795929,298.588415101921,294.519656547186,295.251247006662,302.267827193217,296.73729988515,291.641072142625,305.530689194837,295.292340035608,306.214177384181,291.386632507122,297.576127232409,295.936573570059,304.398658067715,299.174669954,299.043431772661,299.408109040415,296.618437131272,301.156151349123,292.243690506421,295.190384976904,304.365266482347,296.904445684179,288.714707076343,294.472601860816,291.726584451114,301.457074458128,295.935860889586,288.856955091124
297.146154244374,302.039814107419,298.280244273022,294.936463484793,295.371421605042,301.959271036228,296.48770918141,291.251577525539,305.760392603636,295.985744171072,306.638431457556,291.135624615541,297.396920554657,295.832729132378,304.090358395566,299.60941073588,299.281883272427,299.032164088446,296.373058297894,300.821428213349,291.628188801416,295.189952972906,303.918243073756,296.374186647352,288.889457284822,295.154990351423,291.70154285187,300.968666151216,295.417399149253,288.475345609005
296.676223549315,302.053408708371,298.418962202412,294.970556356027,294.750410398205,301.919132529826,297.126603928504,291.234360022309,306.020786893151,296.09841996308,306.127992280692,290.527929910179,297.539909342793,295.796449275153,304.321387569923,299.549921190796,299.02195395809,298.543707395559,296.24945887932,300.752787315398,291.856698234935,295.002829070611,303.803188553727,296.327698862588,289.360297673792,294.580615571638,291.895397815602,300.793963021355,296.059281651589,288.235343931472
295.942854962835,302.316584235447,298.776749588251,294.433004560155,294.731086571637,302.23627712046,297.712832020291,291.046160147103,306.289959056048,296.570672728703,306.257223368171,290.128058558751,296.642995445856,295.866487297457,304.677651255828,299.431124609582,298.883144496654,298.531082856605,296.397569635566,300.221742659345,292.405293935692,294.711999523755,303.411534002002,296.128585239998,289.187504185867,295.033807025432,292.152635052093,301.246391226716,296.050272637682,287.282928372059
295.885930206931,302.061894918505,298.602344722149,294.567237446929,294.88550556195,302.096800587529,297.587589021125,291.048956346431,306.693168998983,296.329386651,306.822793648688,290.170790573692,296.668475285848,296.020965345692,304.97908753646,299.059126353731,298.725344405636,298.634842768361,296.390781649764,300.550912540094,293.253004786117,294.275165670782,302.683928471418,295.547064843611,289.31467466487,295.646218057386,292.310534072482,301.522523261299,296.022487201474,286.693238240355
295.968873580664,302.093574206935,298.524040034244,294.477673894565,295.487199315707,301.914233208368,297.319139671112,290.778069925643,306.497155084562,296.411464701591,306.385056644125,289.919723770085,296.814768234233,296.052693998693,305.497059313529,298.951595203122,298.406308631115,298.573319022331,296.501266681287,300.538371485724,293.324370237887,294.277822792309,302.142258108223,295.630803616902,289.733997231605,296.007904888532,292.287184079855,301.301921121916,296.257225382212,286.944129785593
