208.730624077138,210.612908073677,210.210309275158,206.325046651526,207.330145024776,211.778298637641,207.779551515138,203.305236634838,214.04285665176,205.893034744167,214.498578193582,205.039529267405,209.73297164661,209.058346277864,213.008023021429,209.330777809205,210.223164597559,209.914332562403,208.583182017821,210.767843764672,204.813184897119,206.724961626378,213.414128024271,209.148613610066,201.572435669227,206.279618662211,203.413433452079,211.284243644764,206.617724975771,202.512906090385
146.117863267692,147.613861875919,146.94863040783,144.747499755032,145.156084418094,148.295065373073,145.880132199486,142.137779363497,149.743955891833,144.613194470456,150.492620911874,143.94032721476,147.187489878752,146.907848755889,149.364258425002,147.100011173301,146.538883154577,146.841103571433,146.000365017552,147.439454337017,143.441925635429,144.691033991693,149.264462498268,146.202608000498,141.665712665611,144.418301524948,142.804853129201,148.141198263125,144.563922720249,141.792227176296
102.835737654264,103.515062670034,103.017259152646,101.520342364546,101.39839507681,103.625676768339,102.787082781776,99.6655353444908,104.584405286285,101.423734697159,105.208635339791,100.943573969474,103.066101183932,102.863579666042,104.670643232222,103.359255010969,102.346226166454,102.992592735092,102.205744893325,103.509292447525,100.758176815372,101.666800104392,104.692260989172,102.570533114537,99.0439985356363,101.256930191438,100.212573128711,104.047593498704,100.960398951205,99.1235167150575
71.927986275703,72.6300896147631,71.889050924148,71.2895300223053,70.6607418685367,72.9151935348406,72.3328331994054,70.0024028979403,73.5133073972197,71.5179663337629,73.7838657060058,70.8251278838898,72.6019591386426,72.0765513502973,73.3378201090029,72.890952400103,72.0203065411804,72.4776468252014,71.6353113476864,72.7922070901796,70.4832250501192,71.4823669869701,73.7040906212575,72.3576696525238,69.4315386302428,71.0728636730135,70.6624815546829,72.9024275414523,70.9945962929095,69.693859462715
50.4731993499956,51.2927613765521,49.9120928534563,49.3218499567065,49.5307800076738,50.9394733668094,50.5943512978623,49.1993545556171,51.6325979338484,49.9280208181035,52.4383597318476,49.8684900434042,51.0460171050312,50.6896304535733,51.8829263806636,51.3921296978779,50.9958069072273,51.039336376544,50.6685088417214,51.3058320895722,49.8027809564105,49.9177160913343,51.6462247028366,50.8163598197995,48.669592374803,49.6371162680217,49.6851918935329,51.3265008310454,49.9626435188405,48.5549886033912
34.8183431110266,35.4804630654843,34.3869863154373,33.605810693323,34.0198202308783,35.0010570450287,35.1490639507526,34.2144671405652,35.1321695933618,34.5441056577009,36.1144964687852,34.2600505192395,35.1540667763874,34.7472037339282,35.7787977670352,35.5798350922125,35.2686656819962,35.698510968612,35.5889474852218,35.3994533911666,34.3424610784257,34.3118107759613,35.5641468083033,35.3442566974197,33.3861997903203,34.3883143554667,34.3102982765875,35.2555551693068,34.4540077457817,33.5342590968955
23.7255849747946,24.5038530015078,23.181024341281,22.3549871388014,23.1015430047406,23.4104005139681,23.8212849145613,22.697189752078,23.6859704163668,23.1619554816724,24.2609954839068,23.3024044775417,23.39883652727,23.1359810148695,24.3616698224675,24.3755747416777,24.2026532743334,23.9405319629401,23.8731515893624,24.2730215456976,22.9943031816418,22.8812372320716,24.1264551604958,23.9797475912407,23.0608919867633,22.9055404654109,23.0502734723015,23.8778467184793,23.9922606218559,22.3678911293026
15.1815923595686,15.9976422740158,15.0230022836238,14.1335754347157,14.8828994670165,14.829105483843,15.3048343477577,14.4687101612963,15.2853077850431,14.9391649262366,15.8245208047632,15.0408941496988,14.9840876222211,14.7549347452171,15.2516048350952,15.9171332989058,15.1768187248447,14.7146462017031,15.3186045206099,15.2588261725829,14.259680947242,15.0273588230772,15.5455311035776,15.1672039118092,14.8425307360647,14.5014629101308,15.1195410937502,15.2295010424057,15.4410885252531,14.1900851656036
9.39028619719106,9.56217832774332,9.32853490915374,8.98508702776381,9.36772999382098,9.3154429685,9.3704610861432,9.18420159989947,9.35096943691209,9.6107655970915,9.58114707314964,9.47346148024554,9.52065292032096,9.36088098986928,9.29042194484276,9.66003274174389,9.44673346110178,8.97100343108529,9.28083445921023,9.37540181224784,9.22678171407647,9.16630482425279,9.93232390858509,9.61769252003806,9.30976216632326,9.19913621407467,9.55269155336212,9.83155430013804,9.92405220056485,9.26397154856685
6.94289956847316,7.08539686290359,6.70931197379135,6.67640351242545,6.68242033302301,7.02602905786505,7.02925580118152,6.9895184502007,6.55369311685404,6.85713715815106,6.8154353952102,7.01624928435585,6.68823873239555,6.68469236867008,7.06492982586069,6.65234608153575,7.16372533936778,6.68660204600543,7.04831847962129,6.81192831867629,6.65937308040809,6.68676634320482,6.53930687826636,6.79276679714533,6.81709330297188,6.3865825190864,6.48496311341368,7.09491287985513,6.85099984115136,6.73232188619023
