Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,Exp_10,Exp_11,Exp_12,Exp_13,Exp_14,Exp_15,Exp_16,Exp_17,Exp_18,Exp_19,Exp_20,Exp_21,Exp_22,Exp_23,Exp_24,Exp_25,Exp_26,Exp_27,Exp_28,Exp_29,Exp_30,Exp_31,Exp_32,Exp_33,Exp_34,Exp_35,Exp_36,Exp_37,Exp_38,Exp_39,Exp_40,Exp_41,Exp_42,Exp_43,Exp_44,Exp_45,Exp_46,Exp_47,Exp_48,Exp_49,Exp_50
28.850818,44.192473,48.983138,29.366262,29.985863,64.847228,50.57006,57.409108,39.447353,41.557766,29.513243,36.741094,30.014272,32.277248,33.771593,29.42151,72.954302,30.989363,32.015691,30.599843,32.465603,38.520442,42.358123,33.169498,29.85794,29.918747,32.160507,30.452463,30.06636,36.251779,29.732405,30.334467,29.977088,29.935795,30.462772,30.057593,30.116842,29.7749,33.438334,33.046403,29.806164,29.998382,31.785875,29.867721,29.913494,29.890591,26.882676,28.697003,26.151979,24.142615
9.608745,10.983112,10.99845,11.189851,11.038037,11.005387,11.054968,8.015603,15.052657,26.954171,15.674867,10.67706,11.381382,10.382099,10.82921,9.372592,10.918847,10.864195,11.532563,15.284242,10.990276,13.287642,10.0181,10.97667,10.744018,11.37759,10.98632,11.021939,10.932035,11.632186,11.333404,11.050231,10.979727,11.488552,12.188952,11.03987,10.934503,13.743715,11.230784,10.982845,10.953466,11.268844,10.949714,10.960561,10.986339,11.020265,9.228281,9.889464,8.498103,7.695071
11.818311,12.013508,11.820486,10.767597,15.197691,13.108407,11.658585,15.331112,11.580885,11.701018,11.661122,14.091591,23.972755,12.09668,13.411363,11.231302,11.750537,11.51484,14.472248,11.861175,16.052544,12.121706,11.594443,11.696886,11.840622,14.694026,13.470702,14.023883,11.860827,19.663129,11.823925,11.693573,11.909919,11.460842,11.908856,12.143107,12.195761,11.867069,11.795025,11.84729,12.114188,11.899856,11.840007,11.84184,12.083434,9.46748,10.590619,9.464226,11.749794,11.542303
30.592527,34.174678,36.775971,29.440749,29.290844,34.161493,39.800938,33.125722,29.30586,29.244671,29.210128,30.707955,29.674852,32.845402,30.16414,30.308737,29.416948,29.401872,29.318319,29.412888,29.508007,29.77715,29.358836,37.43908,29.359025,29.396622,29.337025,29.130913,29.661051,29.421307,30.017372,29.468279,29.39828,29.422467,29.377714,29.384329,29.524374,29.378941,29.642254,29.414273,29.412873,29.409289,29.339021,29.32354,29.525034,29.381068,26.602263,24.361328,21.544037,22.127426
33.620845,48.757777,44.353294,32.795598,48.422906,33.230512,49.466836,35.622728,33.85396,33.757114,33.595264,35.437231,35.456699,36.517233,34.933237,34.106108,33.974339,33.937483,33.998816,34.243949,34.800588,35.249972,34.075681,37.33339,33.930989,33.803799,33.872065,34.145086,34.493149,34.051185,34.089952,33.997957,33.985853,33.863162,34.020478,34.159851,34.336805,33.975869,34.088107,33.885287,33.935599,33.866199,34.060228,34.089071,34.602387,41.051001,35.399149,31.981746,27.935843,29.002485
38.708511,29.691311,29.903991,29.315675,29.586099,32.117362,40.931746,30.916361,30.322963,29.582011,35.699846,29.650057,30.789514,31.113275,29.988021,30.680002,29.614161,29.738948,29.780761,29.805906,33.14476,29.777254,30.155285,37.643978,29.636033,29.710103,29.726804,29.944113,29.766739,29.519736,30.275582,30.021602,29.688629,29.705697,29.741982,29.842527,29.724994,29.757298,30.094996,29.800395,29.664063,29.661361,29.670224,29.775294,29.733022,26.521735,30.688865,25.701547,23.950373,20.690011
89.450648,79.875307,90.031297,75.645984,72.087915,75.944866,74.358625,81.327528,74.033744,73.801569,73.762548,74.033467,74.177739,73.693875,74.731117,77.621719,76.188936,73.83129,73.693099,74.017675,75.338956,73.123993,88.801643,84.491954,73.819777,73.829027,73.703353,74.036898,74.010281,73.757624,77.922754,74.128874,73.966606,73.77056,73.787128,74.059192,73.956446,73.600252,74.629959,74.032165,73.931296,73.783798,73.75149,74.002365,72.322277,73.603229,70.865801,74.057773,64.041521,55.505412
43.379488,65.26772,53.319577,44.164698,43.958054,42.807929,44.292994,44.206808,43.320394,44.19605,44.073017,43.574702,43.634077,43.735362,52.353936,43.8278,43.387202,43.07807,43.67053,43.374362,43.574278,43.698968,43.988928,43.590809,43.293892,43.258718,43.586066,43.305498,43.550772,43.535335,44.360885,45.009202,43.330284,42.999821,43.32164,43.594189,43.595067,43.541115,75.438962,45.823628,43.400062,42.469599,43.40725,43.631026,43.433785,43.486442,43.57907,31.404564,37.629766,28.433033
94.399363,94.404172,116.2754,94.07006,96.416508,115.02085,94.142502,97.837309,93.880494,93.834952,94.288063,94.280598,94.275554,94.384534,104.48585,111.16652,93.938613,94.121869,93.190218,94.241765,94.376905,96.660083,96.811999,108.69158,94.311962,93.905684,93.803277,94.148686,94.414782,95.607544,93.687977,96.265806,93.968656,93.758147,94.347816,94.085135,94.335557,94.409782,93.834014,95.693614,93.779553,93.966681,94.665215,94.100166,94.382164,94.341899,90.398704,77.072694,65.366016,66.256276
51.823042,64.385719,50.137531,50.323495,55.916955,49.367827,50.371357,48.029344,50.358971,49.178268,49.282048,49.350001,49.488373,49.89089,49.240008,57.817763,49.210597,49.32958,49.11326,49.373139,49.546907,49.373369,49.273299,50.520003,48.94298,49.167072,49.338418,55.475148,49.518265,51.888222,48.959155,75.970746,48.216461,48.25935,49.088093,66.28745,83.994629,72.38187,48.22031,47.920454,48.69399,49.332139,59.896721,49.136666,49.543051,44.894823,49.468717,48.101097,40.471424,42.676768
